teamId,teamName,teamSName,countryName,category,playerId,playerName,battingStyle,bowlingStyle,role,Matches_Test_bat,Matches_ODI_bat,Matches_T20_bat,Innings_Test_bat,Innings_ODI_bat,Innings_T20_bat,Runs_Test_bat,Runs_ODI_bat,Runs_T20_bat,Balls_Test_bat,Balls_ODI_bat,Balls_T20_bat,Highest_Test_bat,Highest_ODI_bat,Highest_T20_bat,Average_Test_bat,Average_ODI_bat,Average_T20_bat,SR_Test_bat,SR_ODI_bat,SR_T20_bat,"Not Out_Test_bat","Not Out_ODI_bat","Not Out_T20_bat",Ducks_Test_bat,Ducks_ODI_bat,Ducks_T20_bat,50s_Test_bat,50s_ODI_bat,50s_T20_bat,100s_Test_bat,100s_ODI_bat,100s_T20_bat,Matches_Test_bowl,Matches_ODI_bowl,Matches_T20_bowl,Matches_IPL_bowl,Innings_Test_bowl,Innings_ODI_bowl,Innings_T20_bowl,Balls_Test_bowl,Balls_ODI_bowl,Balls_T20_bowl,Runs_Test_bowl,Runs_ODI_bowl,Runs_T20_bowl,Maidens_Test_bowl,Maidens_ODI_bowl,Maidens_T20_bowl,Wickets_Test_bowl,Wickets_ODI_bowl,Wickets_T20_bowl,Avg_Test_bowl,Avg_ODI_bowl,Avg_T20_bowl,Eco_Test_bowl,Eco_ODI_bowl,Eco_T20_bowl,SR_Test_bowl,SR_ODI_bowl,SR_T20_bowl,5w_Test_bowl,5w_ODI_bowl,5w_T20_bowl
4,Australia,AUS,Australia,"Test Teams",15480,"Nathan Ellis","Right-hand bat","Right-arm fast-medium",BOWLER,0,15,27,0,11,8,0,90,30,0,95,50,0,18,12,0.00,12.86,6.00,0.00,94.74,60.00,0,4,3,0,1,2,0,0,0,0,0,0,0,15,27,17,0,15,27,0,762,590,0,690,771,0,3,2,0,17,41,0.00,40.59,18.80,0.00,5.43,7.84,0.00,44.82,14.39,0,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",15586,"Lahiru Udara","Right-hand bat",NULL,"WICKET KEEPER",2,0,1,3,0,1,78,0,0,112,0,3,40,0,0,26.00,0.00,0.00,69.65,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",15751,"Akif Javed","Right-hand bat","Left-arm fast-medium",BOWLER,0,3,0,0,3,0,0,10,0,0,14,0,0,8,0,0.00,5.00,0.00,0.00,71.43,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,168,0,0,165,0,0,2,0,0,7,0,0.00,23.57,0.00,0.00,5.89,0.00,0.00,24.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",15752,"Abdul Malik","Right-hand bat","Right-arm offbreak","ALL ROUNDER",4,4,0,7,3,0,63,122,0,128,186,0,23,84,0,9.00,40.67,0.00,49.22,65.60,0.00,0,0,0,2,0,0,0,1,0,0,0,0,4,4,0,0,3,0,0,54,0,0,45,0,0,1,0,0,0,0,0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",15753,"Bahir Shah","Right-hand bat","Right-arm offbreak",BATSMEN,0,0,0,1,0,0,7,0,0,13,0,0,7,0,0,7.00,0.00,0.00,53.85,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10,"West Indies",WI,"West Indies","Test Teams",15809,"Matthew Forde","Right-hand bat","Right-arm fast-medium",BOWLER,0,13,8,0,10,5,0,172,51,0,138,35,0,58,15,0.00,21.50,12.75,0.00,124.64,145.72,0,2,1,0,1,0,0,1,0,0,0,0,0,13,8,0,0,12,8,0,537,147,0,551,256,0,4,0,0,17,8,0.00,32.41,32.00,0.00,6.16,10.45,0.00,31.59,18.38,0,0,0
10,"West Indies",WI,"West Indies","Test Teams",15817,"Jayden Seales","Left-hand bat","Right-arm medium",BOWLER,21,25,1,36,9,1,145,52,4,368,64,2,22,29,4,7.25,13.00,0.00,39.41,81.25,200.00,16,5,1,7,2,0,0,0,0,0,0,0,21,25,1,0,40,24,1,3464,1048,12,1965,1028,18,117,11,0,88,31,0,22.33,33.16,0.00,3.40,5.89,9.00,39.36,33.81,0.00,3,1,0
3,Pakistan,PAK,Pakistan,"Test Teams",15847,"Muhammad Hurraira","Right-hand bat","Right-arm offbreak",BATSMEN,2,0,0,4,0,0,46,0,0,95,0,0,29,0,0,11.50,0.00,0.00,48.43,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
13,"New Zealand",NZ,"New Zealand","Test Teams",15925,"William ORourke","Right-hand bat","Right-arm fast-medium",BOWLER,11,17,7,19,4,1,18,6,0,197,15,0,5,3,0,3.00,3.00,0.00,9.14,40.00,0.00,13,2,0,5,0,1,0,0,0,0,0,0,11,17,7,3,20,17,7,1562,844,162,947,798,188,59,4,0,39,22,7,24.28,36.27,26.86,3.64,5.67,6.96,40.05,38.36,23.14,2,0,0
10,"West Indies",WI,"West Indies","Test Teams",16414,"Joshua Da Silva","Right-hand bat",NULL,"WICKET KEEPER",33,2,0,59,2,0,1238,14,0,3017,35,0,100,9,0,24.76,7.00,0.00,41.04,40.00,0.00,9,0,0,5,0,0,5,0,0,1,0,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11,"South Africa",RSA,"South Africa","Test Teams",18142,"Lesego Senokwane","Right-hand bat","Right-arm offbreak","ALL ROUNDER",1,0,0,1,0,0,3,0,0,36,0,0,3,0,0,3.00,0.00,0.00,8.34,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",18425,"Nick Welch","Right-hand bat","Right-arm legbreak",BATSMEN,7,0,7,14,0,7,319,0,97,717,0,93,90,0,25,24.54,0.00,13.86,44.50,0.00,104.31,1,0,0,2,0,1,3,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",18504,"Maheesh Theekshana","Right-hand bat","Right-arm offbreak",BOWLER,2,57,63,3,31,28,59,317,78,149,592,123,38,38,14,19.67,15.85,4.33,39.60,53.55,63.42,0,11,10,0,4,7,0,0,0,0,0,0,2,57,63,38,4,56,63,365,2771,1413,188,2113,1638,10,18,0,5,77,61,37.60,27.44,26.85,3.09,4.58,6.96,73.00,35.99,23.16,0,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",18515,"Tharindu Rathnayake","Left-hand bat","Right-arm offbreak","ALL ROUNDER",2,0,0,2,0,0,10,0,0,27,0,0,10,0,0,5.00,0.00,0.00,37.04,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,604,0,0,389,0,0,5,0,0,9,0,0,43.22,0.00,0.00,3.86,0.00,0.00,67.11,0.00,0.00,0,0,0
13,"New Zealand",NZ,"New Zealand","Test Teams",18612,"Mitchell Hay","Right-hand bat",NULL,"WICKET KEEPER",0,7,11,0,5,9,0,166,87,0,159,68,0,99,41,0.00,41.50,12.43,0.00,104.41,127.95,0,1,2,0,1,2,0,1,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",19013,"Usman Khan","Right-hand bat","Right-arm offbreak","WICKET KEEPER",0,2,19,0,2,17,0,51,239,0,50,196,0,39,52,0.00,25.50,14.94,0.00,102.00,121.94,0,0,1,0,0,0,0,0,1,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",19066,"Sajid Khan","Right-hand bat","Right-arm offbreak",BOWLER,12,0,0,16,0,0,206,0,0,359,0,0,48,0,0,14.71,0.00,0.00,57.39,0.00,0.00,2,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,23,0,0,2823,0,0,1610,0,0,71,0,0,59,0,0,27.29,0.00,0.00,3.42,0.00,0.00,47.85,0.00,0.00,4,0,0
27,Ireland,IRE,Ireland,"Test Teams",19178,"Graham Hume","Left-hand bat","Right-arm fast-medium",BOWLER,3,21,9,6,10,5,36,79,38,138,124,29,14,21,20,7.20,15.80,19.00,26.09,63.71,131.04,1,5,3,1,0,0,0,0,0,0,0,0,3,21,9,0,3,21,9,300,964,176,209,858,266,5,9,1,2,28,9,104.50,30.64,29.56,4.18,5.34,9.07,150.00,34.43,19.56,0,0,0
11,"South Africa",RSA,"South Africa","Test Teams",19243,"Tristan Stubbs","Right-hand bat","Right-arm offbreak","WICKET KEEPER",10,13,38,18,13,32,510,324,763,1014,378,569,122,112,76,30.00,29.45,29.35,50.30,85.72,134.10,1,2,6,1,4,3,1,2,2,2,1,0,10,13,38,32,0,1,2,0,12,12,0,15,41,0,0,0,0,0,0,0.00,0.00,0.00,0.00,7.50,20.50,0.00,0.00,0.00,0,0,0
9,England,ENG,England,"Test Teams",19587,"John Turner","Right-hand bat","Right-arm fast-medium",BOWLER,0,2,2,0,1,0,0,2,0,0,5,0,0,2,0,0.00,0.00,0.00,0.00,40.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,66,36,0,68,64,0,0,0,0,2,1,0.00,34.00,64.00,0.00,6.18,10.67,0.00,33.00,36.00,0,0,0
12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",19601,"Takudzwanashe Kaitano","Right-hand bat","Right-arm offbreak","ALL ROUNDER",6,11,0,12,11,0,258,157,0,818,256,0,87,42,0,21.50,15.70,0.00,31.55,61.33,0.00,0,1,0,3,2,0,1,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",19627,"Khurram Shahzad","Right-hand bat","Right-arm medium",BOWLER,6,0,0,11,0,0,83,0,0,224,0,0,18,0,0,9.22,0.00,0.00,37.06,0.00,0.00,2,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,906,0,0,600,0,0,20,0,0,20,0,0,30.00,0.00,0.00,3.97,0.00,0.00,45.30,0.00,0.00,1,0,0
9,England,ENG,England,"Test Teams",19636,"Jacob Bethell","Left-hand bat","Left-arm orthodox","ALL ROUNDER",4,13,13,8,11,12,271,318,281,391,355,182,96,82,62,38.71,31.80,40.14,69.31,89.58,154.40,1,1,5,0,1,0,3,3,2,0,0,0,4,13,13,2,4,10,4,128,202,66,94,243,111,1,1,0,3,7,4,31.33,34.71,27.75,4.41,7.22,10.09,42.67,28.86,16.50,0,0,0
9,England,ENG,England,"Test Teams",19767,"Rehan Ahmed","Right-hand bat","Right-arm legbreak","ALL ROUNDER",5,6,10,10,4,6,103,35,38,182,46,29,28,15,11,10.30,8.75,9.50,56.60,76.09,131.04,0,0,2,1,0,1,0,0,0,0,0,0,5,6,10,0,9,5,9,1038,282,186,687,233,300,19,2,0,22,10,12,31.23,23.30,25.00,3.97,4.96,9.68,47.18,28.20,15.50,1,0,0
11,"South Africa",RSA,"South Africa","Test Teams",20538,"Dewald Brevis","Right-hand bat","Right-arm legbreak",BATSMEN,2,4,10,3,4,10,84,62,318,85,37,166,51,49,125,28.00,20.67,39.75,98.83,167.57,191.57,0,1,2,0,0,1,1,0,1,0,0,1,2,4,10,16,1,0,0,26,0,0,22,0,0,0,0,0,1,0,0,22.00,0.00,0.00,5.08,0.00,0.00,26.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",22861,"Bilal Sami","Right-hand bat","Right-arm medium",BOWLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,0,0,25,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",22956,"Nangeyalia Kharote","Left-hand bat","Left-arm orthodox","ALL ROUNDER",0,7,6,0,4,5,0,41,7,0,51,19,0,27,4,0.00,13.67,3.50,0.00,80.40,36.85,0,1,3,0,1,1,0,0,0,0,0,0,0,7,6,0,0,7,4,0,296,72,0,182,78,0,4,0,0,11,5,0.00,16.55,15.60,0.00,3.69,6.50,0.00,26.91,14.40,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",23106,"Naveed Zadran","Right-hand bat","Right-arm medium",BOWLER,3,4,0,5,2,0,41,10,0,116,11,0,25,9,0,10.25,10.00,0.00,35.35,90.91,0.00,1,1,0,1,0,0,0,0,0,0,0,0,3,4,0,0,6,3,0,494,66,0,330,79,0,11,1,0,11,3,0,30.00,26.33,0.00,4.01,7.18,0.00,44.91,22.00,0.00,0,0,0
11,"South Africa",RSA,"South Africa","Test Teams",23346,"Kwena Maphaka","Left-hand bat","Left-arm fast-medium",BOWLER,2,3,11,3,3,5,17,1,19,28,8,23,9,1,12,8.50,0.33,19.00,60.72,12.50,82.61,1,0,4,1,2,1,0,0,0,0,0,0,2,3,11,4,4,3,11,260,131,232,170,195,373,5,2,0,3,5,15,56.67,39.00,24.87,3.92,8.93,9.65,86.67,26.20,15.47,0,0,0
27,Ireland,IRE,Ireland,"Test Teams",23506,"Matthew Humphreys","Right-hand bat","Left-arm orthodox","ALL ROUNDER",3,6,5,5,3,1,47,6,0,117,10,1,27,4,0,23.50,6.00,0.00,40.18,60.00,0.00,3,2,1,0,1,0,0,0,0,0,0,0,3,6,5,0,4,6,5,349,246,108,182,211,112,8,2,0,8,1,6,22.75,211.00,18.67,3.13,5.15,6.22,43.63,246.00,18.00,1,0,0
12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",23616,"Brian Bennett","Right-hand bat","Right-arm offbreak","ALL ROUNDER",10,11,39,18,11,37,503,348,897,703,362,663,139,169,91,29.59,31.64,25.63,71.56,96.14,135.30,1,0,2,3,3,4,2,0,5,2,1,0,10,11,39,0,8,2,11,528,20,96,335,34,130,4,0,2,6,0,6,55.83,0.00,21.67,3.81,10.20,8.13,88.00,0.00,16.00,1,0,0
12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",23761,"Clive Madande","Right-hand bat",NULL,"WICKET KEEPER",1,17,44,2,13,36,10,287,579,31,380,504,10,74,53,5.00,23.92,20.68,32.26,75.53,114.89,0,1,8,1,2,2,0,2,1,0,0,0,1,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
13,"New Zealand",NZ,"New Zealand","Test Teams",24391,"Zakary Foulkes","Right-hand bat","Right-arm medium","ALL ROUNDER",1,1,13,0,0,7,0,0,59,0,0,41,0,0,27,0.00,0.00,19.67,0.00,0.00,143.91,0,0,4,0,0,1,0,0,0,0,0,0,1,1,13,0,2,0,13,150,0,276,75,0,367,7,0,0,9,0,15,8.33,0.00,24.47,3.00,0.00,7.98,16.67,0.00,18.40,1,0,0
11,"South Africa",RSA,"South Africa","Test Teams",24546,"Codi Yusuf","Right-hand bat","Right-arm medium","ALL ROUNDER",2,0,0,2,0,0,35,0,0,66,0,0,27,0,0,35.00,0.00,0.00,53.04,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,282,0,0,122,0,0,9,0,0,10,0,0,12.20,0.00,0.00,2.60,0.00,0.00,28.20,0.00,0.00,0,0,0
2,India,IND,India,"Test Teams",24729,"Harshit Rana","Right-hand bat","Right-arm fast-medium",BOWLER,2,5,1,3,1,0,7,13,0,20,10,0,7,13,0,2.33,13.00,0.00,35.00,130.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,2,5,1,33,3,5,1,270,218,24,203,207,33,6,2,0,4,10,3,50.75,20.70,11.00,4.51,5.70,8.25,67.50,21.80,8.00,0,0,0
12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",25037,"Trevor Gwandu","Right-hand bat","Right-arm medium",BOWLER,3,8,23,5,5,6,23,7,16,112,22,31,18,3,7,5.75,3.50,8.00,20.54,31.82,51.62,1,3,4,2,1,1,0,0,0,0,0,0,3,8,23,0,4,7,20,414,278,360,354,290,478,2,7,0,5,8,21,70.80,36.25,22.76,5.13,6.26,7.97,82.80,34.75,17.14,0,0,0
12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",25331,"Tafadzwa Tsiga","Right-hand bat",NULL,"WICKET KEEPER",8,0,0,16,0,0,189,0,0,516,0,0,33,0,0,14.54,0.00,0.00,36.63,0.00,0.00,3,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
27,Ireland,IRE,Ireland,"Test Teams",29018,"Fionn Hand","Right-hand bat","Right-arm medium","ALL ROUNDER",1,1,14,2,1,10,8,0,63,41,1,48,7,0,36,4.00,0.00,9.00,19.52,0.00,131.25,0,0,3,0,1,2,0,0,0,0,0,0,1,1,14,0,1,1,13,114,48,164,113,44,273,2,0,0,1,1,7,113.00,44.00,39.00,5.95,5.50,9.99,114.00,48.00,23.43,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",35250,"Mohammad Ali","Right-hand bat","Right-arm fast-medium",BOWLER,4,1,3,7,1,2,2,0,1,66,2,1,2,0,1,0.40,0.00,0.00,3.04,0.00,100.00,2,1,2,4,0,0,0,0,0,0,0,0,4,1,3,0,7,1,3,624,60,42,406,53,86,11,0,0,6,1,1,67.67,53.00,86.00,3.90,5.30,12.29,104.00,60.00,42.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",36501,"AM Ghazanfar","Right-hand bat","Right-arm offbreak",BOWLER,1,11,1,1,4,0,6,37,0,4,35,0,6,31,0,6.00,12.33,0.00,150.00,105.72,0.00,0,1,0,0,1,0,0,0,0,0,0,0,1,11,1,0,2,11,1,218,422,18,161,285,24,3,5,0,4,21,0,40.25,13.57,0.00,4.43,4.05,8.00,54.50,20.10,0.00,0,2,0
27,Ireland,IRE,Ireland,"Test Teams",36594,"Ross Adair","Right-hand bat","Left-arm orthodox",BATSMEN,0,0,11,0,0,11,0,0,316,0,0,216,0,0,100,0.00,0.00,28.73,0.00,0.00,146.30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",37572,"Tayyab Tahir","Right-hand bat","Right-arm legbreak",BATSMEN,0,11,8,0,10,7,0,181,123,0,177,104,0,38,39,0.00,22.63,20.50,0.00,102.26,118.27,0,2,1,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
6,Bangladesh,BAN,Bangladesh,"Test Teams",37581,"Nahid Rana","Right-hand bat","Right-arm fast",BOWLER,9,4,1,15,2,0,13,4,0,82,9,0,11,4,0,1.86,0.00,0.00,15.86,44.45,0.00,8,2,0,6,0,0,0,0,0,0,0,0,9,4,1,0,15,4,1,1332,214,24,1020,169,50,16,1,0,24,5,2,42.50,33.80,25.00,4.59,4.74,12.50,55.50,42.80,12.00,1,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",39678,"Milan Priyanath Rathnayake","Left-hand bat","Right-arm fast-medium","ALL ROUNDER",5,1,0,6,1,0,190,22,0,324,31,0,72,22,0,31.67,22.00,0.00,58.65,70.97,0.00,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,9,1,0,689,6,0,393,10,0,16,0,0,14,0,0,28.07,0.00,0.00,3.42,10.00,0.00,49.21,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",41113,"Hasan Nawaz","Right-hand bat","Right-arm offbreak",BATSMEN,0,3,16,0,3,16,0,112,404,0,124,232,0,63,105,0.00,112.00,28.86,0.00,90.33,174.14,0,2,2,0,0,5,0,1,2,0,0,1,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",41169,"Sufiyan Muqeem","Left-hand bat","Left-arm wrist-spin",BOWLER,0,4,16,0,3,9,0,15,16,0,17,20,0,13,7,0.00,15.00,4.00,0.00,88.24,80.00,0,2,5,0,0,2,0,0,0,0,0,0,0,4,16,0,0,4,16,0,222,328,0,182,353,0,2,2,0,8,23,0.00,22.75,15.35,0.00,4.92,6.46,0.00,27.75,14.26,0,0,1
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",41309,"Isitha Wijesundera","Left-hand bat","Right-arm fast-medium",BOWLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
13,"New Zealand",NZ,"New Zealand","Test Teams",41442,"Muhammad Abbas","Right-hand bat","Left-arm fast-medium","ALL ROUNDER",0,3,0,0,3,0,0,104,0,0,103,0,0,52,0,0.00,34.67,0.00,0.00,100.98,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,60,0,0,59,0,0,0,0,0,2,0,0.00,29.50,0.00,0.00,5.90,0.00,0.00,30.00,0.00,0,0,0
27,Ireland,IRE,Ireland,"Test Teams",41928,"Thomas Mayes","Right-hand bat","Right-arm fast-medium",BOWLER,0,2,0,0,1,0,0,8,0,0,5,0,0,8,0,0.00,0.00,0.00,0.00,160.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,78,0,0,72,0,0,2,0,0,1,0,0.00,72.00,0.00,0.00,5.54,0.00,0.00,78.00,0.00,0,0,0
9,England,ENG,England,"Test Teams",42740,"Josh Hull","Left-hand bat","Left-arm fast-medium",BOWLER,1,0,0,2,0,0,9,0,0,16,0,0,7,0,0,9.00,0.00,0.00,56.25,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,102,0,0,91,0,0,0,0,0,3,0,0,30.33,0.00,0.00,5.35,0.00,0.00,34.00,0.00,0.00,0,0,0
9,England,ENG,England,"Test Teams",46023,"Shoaib Bashir","Right-hand bat","Right-arm offbreak",BOWLER,19,0,0,28,0,0,92,0,0,244,0,0,13,0,0,7.08,0.00,0.00,37.71,0.00,0.00,15,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,33,0,0,4199,0,0,2652,0,0,53,0,0,68,0,0,39.00,0.00,0.00,3.79,0.00,0.00,61.75,0.00,0.00,4,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",46926,"Eshan Malinga","Left-hand bat","Right-arm fast-medium",BOWLER,0,6,0,0,5,0,0,15,0,0,54,0,0,5,0,0.00,5.00,0.00,0.00,27.78,0.00,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,6,0,0,174,0,0,179,0,0,1,0,0,4,0,0.00,44.75,0.00,0.00,6.17,0.00,0.00,43.50,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",47000,"Zubaid Akbari","Left-hand bat","Left-arm orthodox","ALL ROUNDER",0,0,3,0,0,3,0,0,8,0,0,15,0,0,5,0.00,0.00,2.67,0.00,0.00,53.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10,"West Indies",WI,"West Indies","Test Teams",50458,"Shamar Joseph","Left-hand bat","Right-arm fast",BOWLER,11,6,12,22,3,5,299,11,28,335,14,18,44,8,21,14.95,11.00,0.00,89.26,78.58,155.56,2,2,5,2,0,0,0,0,0,0,0,0,11,6,12,1,21,6,12,1740,251,240,1105,270,380,38,2,0,51,4,15,21.67,67.50,25.33,3.81,6.45,9.50,34.12,62.75,16.00,4,0,0
11,"South Africa",RSA,"South Africa","Test Teams",50545,"Lhuan-dre Pretorius","Left-hand bat",NULL,"WICKET KEEPER",2,0,8,3,0,8,235,0,131,253,0,100,153,0,51,78.33,0.00,16.38,92.89,0.00,131.00,0,0,0,0,0,1,1,0,1,1,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
4,Australia,AUS,Australia,"Test Teams",52495,"Sam Konstas","Right-hand bat","Right-arm offbreak","ALL ROUNDER",5,0,0,10,0,0,163,0,0,289,0,0,60,0,0,16.30,0.00,0.00,56.41,0.00,0.00,0,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",53160,"Bashir Ahmad","Left-hand bat","Left-arm medium","ALL ROUNDER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
27,Ireland,IRE,Ireland,"Test Teams",54252,"Jordan Neill","Right-hand bat","Right-arm medium","ALL ROUNDER",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,0,0,33,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,6.60,0.00,0.00,0.00,0.00,0,0,0
10,"West Indies",WI,"West Indies","Test Teams",54287,"Jewel Andrew","Right-hand bat",NULL,"WICKET KEEPER",0,3,3,0,2,3,0,8,71,0,12,58,0,8,35,0.00,4.00,23.67,0.00,66.67,122.42,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
